Sample_ID,Randomness_Value,Actual_Stiffness,Node_Count,Edge_Count,Graph_Density,Total_Edge_Weight,Mean_Edge_Weight,Std_Edge_Weight,Mean_Degree,Std_Degree,Mean_Weighted_Degree,Std_Weighted_Degree,Mean_Center_Distance,Std_Center_Distance,Dataset,Split_Seed,Predicted_Stiffness,Residual,Absolute_Error,Squared_Error,Absolute_Percent_Error,Ensemble_Std,Member_Prediction_Min,Member_Prediction_Max,Member_Prediction_Range,Stiffness_Bin
randomness_0.3774,0.3774,0.0349800117313862,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.3334242105484009,4.876032829284668,1.3334242105484009,136.12425231933594,50.758426666259766,Test,42,0.03420054465532303,-0.0007794670760631686,0.0007794670760631686,6.075689226664655e-07,2.2283213683538685,0.000820936831512377,0.0332934707403183,0.035219550132751465,0.0019260793924331665,Q4
randomness_0.6687,0.6687,0.0166030365912391,121.0,275.0,0.03787878787878788,275.0,1.0,0.0,4.545454502105713,1.4200453758239746,4.545454502105713,1.4200453758239746,136.1197052001953,51.371334075927734,Test,42,0.02143864817917347,0.004835611587934368,0.004835611587934368,2.338313942936514e-05,29.124862559695664,0.000350300580445668,0.020816417410969734,0.021784501150250435,0.0009680837392807007,Q2
randomness_0.5896,0.5896,0.0256451515835689,121.0,280.0,0.03856749311294766,280.0,1.0,0.0,4.628098964691162,1.4032561779022217,4.628098964691162,1.4032561779022217,136.87246704101562,50.891693115234375,Test,42,0.02510446757078171,-0.000540684012787191,0.000540684012787191,2.923392016836594e-07,2.108328395039055,0.0005583398432179977,0.02425915189087391,0.02601289376616478,0.0017537418752908707,Q3
randomness_0.3554,0.3554,0.0357118391786051,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3009639978408813,4.958677768707275,1.3009639978408813,136.5783233642578,50.464698791503906,Test,42,0.03633077740669251,0.0006189382280874095,0.0006189382280874095,3.8308453018798216e-07,1.7331457643274064,0.00034053579127321757,0.03574807569384575,0.03678807243704796,0.0010399967432022095,Q4
randomness_0.2593,0.2593,0.0347765378654003,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.2920609712600708,4.909090995788574,1.2920609712600708,136.17047119140625,50.71115493774414,Test,42,0.036920846253633496,0.002144308388233193,0.002144308388233193,4.598058463847234e-06,6.165962800933665,0.000478049355975851,0.0362447164952755,0.03751078620553017,0.0012660697102546692,Q4
randomness_0.6176,0.6176,0.0255750574171543,121.0,269.0,0.03705234159779614,269.0,1.0,0.0,4.4462809562683105,1.4021849632263184,4.4462809562683105,1.4021849632263184,137.08326721191406,51.00048065185547,Test,42,0.01982239484786987,-0.005752662569284427,0.005752662569284427,3.309312663604611e-05,22.493253780247105,0.0005897285615364551,0.019244728609919548,0.02089250646531582,0.0016477778553962708,Q3
randomness_0.9780,0.978,3.28138928998337e-06,120.0,234.0,0.03277310924369748,234.0,1.0,0.0,3.9000000953674316,1.502220630645752,3.9000000953674316,1.502220630645752,134.45729064941406,51.0107536315918,Test,42,0.003065874776802957,0.0030625933875129737,0.0030625933875129737,9.37947825723819e-06,93332.21745014274,0.0012992656726469605,0.0013271450297906995,0.005247172899544239,0.0039200278697535396,Q1
randomness_0.2753,0.2753,0.0377308182418346,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.2757289409637451,4.97520637512207,1.2757289409637451,136.22264099121094,50.48684310913086,Test,42,0.03815605416893959,0.00042523592710499297,0.00042523592710499297,1.808255937008429e-07,1.1270254580206966,0.000493277762412057,0.03774648532271385,0.039059579372406006,0.001313094049692154,Q5
randomness_0.0701,0.0701,0.0361817667260766,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.2568506002426147,4.876032829284668,1.2568506002426147,135.95892333984375,50.87993240356445,Test,42,0.03661549091339111,0.0004337241873145145,0.0004337241873145145,1.8811667066163608e-07,1.1987368958462845,0.00046434449496128035,0.035932838916778564,0.03722839057445526,0.0012955516576766968,Q4
randomness_0.2372,0.2372,0.043439370393753,121.0,306.0,0.04214876033057851,306.0,1.0,0.0,5.057851314544678,1.2681574821472168,5.057851314544678,1.2681574821472168,135.8718719482422,51.214969635009766,Test,42,0.04161734730005264,-0.001822023093700359,0.001822023093700359,3.3197681539774273e-06,4.1944049307915,0.0005199585239202993,0.04096991568803787,0.0421217642724514,0.0011518485844135284,Q5
randomness_0.2803,0.2803,0.0340285860002041,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.244343876838684,4.826446056365967,1.244343876838684,136.38291931152344,50.39250564575195,Test,42,0.03434811681509018,0.00031953081488608065,0.00031953081488608065,1.0209994166176273e-07,0.9390070303954566,0.00039793044747869234,0.03358945995569229,0.034691937267780304,0.0011024773120880127,Q4
randomness_0.8228,0.8228,0.0019656309807743,120.0,246.0,0.034453781512605045,246.0,1.0,0.0,4.099999904632568,1.3379088640213013,4.099999904632568,1.3379088640213013,135.19300842285156,51.460533142089844,Test,42,0.005529220961034298,0.0035635899802599976,0.0035635899802599976,1.269917354740945e-05,181.294964065749,0.000608956016267759,0.0044431062415242195,0.006037029437720776,0.001593923196196556,Q1
randomness_0.2182,0.2182,0.035613651946187,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.3090763092041016,4.826446056365967,1.3090763092041016,136.27157592773438,50.92930221557617,Test,42,0.03482778966426849,-0.0007858622819185077,0.0007858622819185077,6.17579526142164e-07,2.2066321171048746,0.0006984147787105973,0.034027062356472015,0.0359111949801445,0.0018841326236724854,Q4
randomness_0.6927,0.6927,0.0215069719929179,121.0,270.0,0.0371900826446281,270.0,1.0,0.0,4.462810039520264,1.3908872604370117,4.462810039520264,1.3908872604370117,136.28839111328125,49.575111389160156,Test,42,0.019906222820281982,-0.001600749172635918,0.001600749172635918,2.562397913694576e-06,7.442931404583749,0.0005607734371586886,0.019151730462908745,0.02088773623108864,0.0017360057681798935,Q2
randomness_0.2963,0.2963,0.0379083968698978,121.0,301.0,0.04146005509641873,301.0,1.0,0.0,4.97520637512207,1.345103144645691,4.97520637512207,1.345103144645691,136.0281219482422,50.57875061035156,Test,42,0.03901690989732742,0.0011085130274296265,0.0011085130274296265,1.228801131981196e-06,2.924188620357807,0.0004127195635780841,0.038407035171985626,0.03953663632273674,0.001129601150751114,Q5
randomness_0.3183,0.3183,0.0325742553919554,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.2682651281356812,4.809917449951172,1.2682651281356812,135.8331298828125,50.875221252441406,Test,42,0.03265417143702507,7.991604506966954e-05,7.991604506966954e-05,6.386574259577453e-09,0.2453349865041144,0.00033382768187092347,0.03215962275862694,0.03312190994620323,0.0009622871875762939,Q4
randomness_0.8669,0.8669,0.0005507336456846,121.0,242.0,0.03333333333333333,242.0,1.0,0.0,4.0,1.2920609712600708,4.0,1.2920609712600708,136.12574768066406,51.43104553222656,Test,42,0.0035315542947500942,0.0029808206490654944,0.0029808206490654944,8.885291741895235e-06,541.2454227960102,0.0004481652880664174,0.0029502951074391603,0.004077049903571606,0.0011267547961324453,Q1
randomness_0.5596,0.5596,0.0211373252513413,121.0,277.0,0.03815426997245179,277.0,1.0,0.0,4.578512191772461,1.3590959310531616,4.578512191772461,1.3590959310531616,135.88247680664062,51.04676055908203,Test,42,0.021890461817383765,0.0007531365660424644,0.0007531365660424644,5.672146871102353e-07,3.5630646597287563,0.000582661962650024,0.020810069516301155,0.02241623029112816,0.0016061607748270035,Q2
randomness_0.2653,0.2653,0.0342293921858072,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.285701870918274,4.84297513961792,1.285701870918274,136.23080444335938,50.80900192260742,Test,42,0.035508695244789126,0.001279303058981926,0.001279303058981926,1.6366163167205131e-06,3.737440186017599,0.000825317446145998,0.034184567630290985,0.036596689373254776,0.002412121742963791,Q4
randomness_0.1361,0.1361,0.0369721245020628,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.3371073007583618,4.925619602203369,1.3371073007583618,136.18643188476562,50.830806732177734,Test,42,0.03833507671952248,0.0013629522174596759,0.0013629522174596759,1.8576387470782477e-06,3.6864319695332415,0.00040514186662557466,0.03785346448421478,0.03882633522152901,0.0009728707373142242,Q5
randomness_0.7618,0.7618,0.0167240225250678,120.0,260.0,0.036414565826330535,260.0,1.0,0.0,4.333333492279053,1.416176438331604,4.333333492279053,1.416176438331604,135.75303649902344,51.15834426879883,Test,42,0.015877292305231095,-0.0008467302198367048,0.0008467302198367048,7.169520651847144e-07,5.062957901231792,0.0006651597871445408,0.01478588581085205,0.01671108417212963,0.0019251983612775803,Q2
randomness_0.0300,0.03,0.0414497714489698,121.0,299.0,0.04118457300275482,299.0,1.0,0.0,4.942148685455322,1.3624086380004883,4.942148685455322,1.3624086380004883,135.9647979736328,50.88461685180664,Test,42,0.03931910768151283,-0.002130663767456971,0.002130663767456971,4.539728089953933e-06,5.140351063407195,0.0005773972601827032,0.03870750591158867,0.04033784568309784,0.0016303397715091705,Q5
randomness_0.2893,0.2893,0.0258772673085332,121.0,284.0,0.03911845730027548,284.0,1.0,0.0,4.694214820861816,1.3837485313415527,4.694214820861816,1.3837485313415527,136.04376220703125,50.62305450439453,Test,42,0.030304253846406937,0.004426986537873736,0.004426986537873736,1.9598209806515288e-05,17.10762765283917,0.00034909708067341547,0.029776236042380333,0.03069489076733589,0.0009186547249555588,Q3
randomness_0.6436,0.6436,0.0209903065385435,121.0,268.0,0.03691460055096419,268.0,1.0,0.0,4.429751873016357,1.4014540910720825,4.429751873016357,1.4014540910720825,137.601806640625,49.70380401611328,Test,42,0.018991221114993094,-0.0019990854235504077,0.0019990854235504077,3.996342530651713e-06,9.523850544438607,0.0007906325851658134,0.018550697714090347,0.02057100087404251,0.0020203031599521637,Q2
randomness_0.6356,0.6356,0.0158410752079847,121.0,272.0,0.03746556473829201,272.0,1.0,0.0,4.495867729187012,1.2735320329666138,4.495867729187012,1.2735320329666138,136.708251953125,51.39337921142578,Test,42,0.01873098649084568,0.002889911282860983,0.002889911282860983,8.351587222807213e-06,18.243151079822677,0.0005945904235188734,0.017693884670734406,0.01942412368953228,0.0017302390187978745,Q2
randomness_0.0551,0.0551,0.0373259469866753,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.3676624298095703,4.925619602203369,1.3676624298095703,135.95252990722656,50.90724182128906,Test,42,0.038035265356302264,0.0007093183696269614,0.0007093183696269614,5.031325494902507e-07,1.9003358973857392,0.00042390927165872073,0.03739692643284798,0.03867901861667633,0.0012820921838283539,Q5
randomness_0.2152,0.2152,0.0353763576596975,121.0,288.0,0.03966942148760331,288.0,1.0,0.0,4.760330677032471,1.4259971380233765,4.760330677032471,1.4259971380233765,135.77593994140625,51.15068054199219,Test,42,0.032157765328884126,-0.003218592330813376,0.003218592330813376,1.035933659197068e-05,9.098145043010337,0.000481457329080952,0.03151831775903702,0.03280097618699074,0.00128265842795372,Q4
randomness_0.8659,0.8659,0.0094126577125885,119.0,252.0,0.03589232303090728,252.0,1.0,0.0,4.235294342041016,1.424314022064209,4.235294342041016,1.424314022064209,134.23974609375,51.20292282104492,Test,42,0.01359046045690775,0.00417780274431925,0.00417780274431925,1.7454035770441455e-05,44.38494282790982,0.0008281668697937768,0.012482160702347755,0.01476406492292881,0.0022819042205810547,Q1
randomness_0.6527,0.6527,0.0163075382519085,121.0,265.0,0.03650137741046832,265.0,1.0,0.0,4.380165100097656,1.3742387294769287,4.380165100097656,1.3742387294769287,135.80308532714844,51.05451583862305,Test,42,0.01731679029762745,0.0010092520457189481,0.0010092520457189481,1.0185896917878817e-06,6.188868179419009,0.00022139126818738347,0.01691887527704239,0.017580972984433174,0.0006620977073907852,Q2
randomness_0.3073,0.3073,0.0371292354539037,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3775153160095215,4.892561912536621,1.3775153160095215,135.59849548339844,51.01348876953125,Test,42,0.03652430474758148,-0.0006049307063222195,0.0006049307063222195,3.659411594514994e-07,1.6292571040770465,0.0005845068735830561,0.03590764105319977,0.037315912544727325,0.0014082714915275574,Q5
randomness_0.2082,0.2082,0.0358973741531372,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3483997583389282,4.909090995788574,1.3483997583389282,135.8797149658203,50.79712677001953,Test,42,0.03789135292172432,0.001993978768587118,0.001993978768587118,3.9759513295762e-06,5.554664695197092,0.0005625869386395221,0.03737729415297508,0.03883977234363556,0.0014624781906604767,Q4
randomness_0.9019,0.9019,0.0025548306526616,120.0,239.0,0.033473389355742296,239.0,1.0,0.0,3.9833333492279053,1.4199961423873901,3.9833333492279053,1.4199961423873901,135.3923797607422,51.17098617553711,Test,42,0.0018871672451496123,-0.0006676634075119875,0.0006676634075119875,4.4577442573051823e-07,26.133372355479672,0.0007096759811332503,0.0006076610879972577,0.0027243581134825945,0.0021166970254853368,Q1
randomness_0.2102,0.2102,0.038845494017005,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2409359216690063,4.925619602203369,1.2409359216690063,136.35546875,50.28927230834961,Test,42,0.03732572346925735,-0.0015197705477476495,0.0015197705477476495,2.3097025178011905e-06,3.912347071921275,0.00028760598957370366,0.036854084581136703,0.03763589635491371,0.0007818117737770081,Q5
randomness_0.7137,0.7137,0.0145639242054396,120.0,261.0,0.0365546218487395,261.0,1.0,0.0,4.349999904632568,1.3456721305847168,4.349999904632568,1.3456721305847168,135.51292419433594,50.62693405151367,Test,42,0.016230010613799094,0.0016660864083594944,0.0016660864083594944,2.77584392012024e-06,11.439817901120456,0.0006517673826488807,0.015237173065543175,0.017229394987225533,0.001992221921682358,Q2
randomness_0.4084,0.4084,0.0335708998143673,121.0,291.0,0.04008264462809917,291.0,1.0,0.0,4.809917449951172,1.3067784309387207,4.809917449951172,1.3067784309387207,136.2718505859375,50.86166763305664,Test,42,0.031278033182024954,-0.0022928666323423427,0.0022928666323423427,5.257237393708916e-06,6.829923073319194,0.0004174611821902289,0.03076152130961418,0.03193550184369087,0.0011739805340766907,Q4
randomness_0.9479,0.9479,0.0099050296936184,120.0,238.0,0.03333333333333333,238.0,1.0,0.0,3.9666666984558105,1.4940623044967651,3.9666666984558105,1.4940623044967651,136.15533447265625,52.32333755493164,Test,42,0.00338309109210968,-0.006521938601508719,0.006521938601508719,4.253568312184951e-05,65.84471529359135,0.0007364504116211363,0.0024934683460742235,0.004608216695487499,0.0021147483494132757,Q1
randomness_0.3193,0.3193,0.0385035225311217,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.3446969985961914,4.958677768707275,1.3446969985961914,135.87689208984375,51.37877655029297,Test,42,0.03708375468850136,-0.0014197678426203439,0.0014197678426203439,2.0157407269388257e-06,3.6873713086192863,0.0002928113245534105,0.03653351962566376,0.037374094128608704,0.0008405745029449463,Q5
randomness_0.2813,0.2813,0.0345584027469158,121.0,300.0,0.04132231404958678,300.0,1.0,0.0,4.958677768707275,1.2491101026535034,4.958677768707275,1.2491101026535034,135.93487548828125,50.759788513183594,Test,42,0.0375419557094574,0.0029835529625415955,0.0029835529625415955,8.90158828029073e-06,8.633364754706047,0.0002810680798437085,0.03698441758751869,0.03772197291254997,0.0007375553250312805,Q4
randomness_0.9990,0.999,0.0025757477431446,119.0,244.0,0.034752884204529266,244.0,1.0,0.0,4.1008405685424805,1.3559389114379883,4.1008405685424805,1.3559389114379883,135.58331298828125,51.5483512878418,Test,42,0.007153267227113247,0.004577519483968647,0.004577519483968647,2.0953684626112587e-05,177.71614072658315,0.0003846722937670713,0.0067021483555436134,0.00786480400711298,0.0011626556515693665,Q1
randomness_0.0861,0.0861,0.0385365009307861,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2738001346588135,4.925619602203369,1.2738001346588135,135.83807373046875,50.868682861328125,Test,42,0.038667358458042145,0.0001308575272560425,0.0001308575272560425,1.7123692439565904e-08,0.33956774511279725,0.0005125350188334958,0.03806011378765106,0.039316531270742416,0.0012564174830913544,Q5
randomness_0.9900,0.99,0.0056488657214367,121.0,241.0,0.033195592286501374,241.0,1.0,0.0,3.983471155166626,1.4430423974990845,3.983471155166626,1.4430423974990845,136.01429748535156,50.964019775390625,Test,42,0.0049339642748236654,-0.0007149014466130343,0.0007149014466130343,5.110840783694092e-07,12.65566366536343,0.0005062417168882177,0.004170951433479786,0.005572347901761532,0.001401396468281746,Q1
randomness_0.6787,0.6787,0.0170872844174851,121.0,258.0,0.03553719008264463,258.0,1.0,0.0,4.264462947845459,1.3531023263931274,4.264462947845459,1.3531023263931274,135.93746948242188,51.20279312133789,Test,42,0.012586314976215363,-0.0045009694412697365,0.0045009694412697365,2.0258725911244006e-05,26.341045957331747,0.0003438108405151824,0.012176694348454475,0.013209668919444084,0.0010329745709896088,Q2
randomness_0.5836,0.5836,0.0247964336003466,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.505448579788208,4.512396812438965,1.505448579788208,136.54180908203125,51.10252380371094,Test,42,0.022154933586716653,-0.002641500013629946,0.002641500013629946,6.977522322007004e-06,10.652741665208756,0.0006687210288129403,0.02152135781943798,0.023355571553111076,0.0018342137336730957,Q3
randomness_0.9790,0.979,0.0026478060779471,120.0,239.0,0.033473389355742296,239.0,1.0,0.0,3.9833333492279053,1.3164557218551636,3.9833333492279053,1.3164557218551636,135.74554443359375,51.541568756103516,Test,42,0.0026762440567836164,2.843797883651626e-05,2.843797883651626e-05,8.087186403061468e-10,1.0740204531354813,0.000813043166750001,0.0017032857285812497,0.004099342040717602,0.002396056312136352,Q1
randomness_0.7417,0.7417,0.0086889560800045,121.0,253.0,0.03484848484848485,253.0,1.0,0.0,4.181818008422852,1.3360854387283325,4.181818008422852,1.3360854387283325,136.61160278320312,50.71833419799805,Test,42,0.010759824886918068,0.0020708688069135672,0.0020708688069135672,4.288497615447621e-06,23.833344165234802,0.0005106040894260444,0.010184531100094318,0.011556998826563358,0.00137246772646904,Q1
randomness_0.0440,0.044,0.0395673248916864,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.2509677410125732,4.826446056365967,1.2509677410125732,136.09030151367188,50.78190612792969,Test,42,0.03479511365294456,-0.004772211238741837,0.004772211238741837,2.27740001071739e-05,12.060990354555255,0.00040211089205768007,0.034454554319381714,0.035500772297382355,0.0010462179780006409,Q5
randomness_0.0631,0.0631,0.0343242887407541,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3130356073379517,4.859504222869873,1.3130356073379517,136.03851318359375,50.76212692260742,Test,42,0.03630039766430855,0.0019761089235544524,0.0019761089235544524,3.905006477751536e-06,5.757173698425885,0.00026687927822163326,0.0361044779419899,0.036791589111089706,0.0006871111690998077,Q4
randomness_0.1101,0.1101,0.0357259644195437,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3894624710083008,4.892561912536621,1.3894624710083008,135.98287963867188,50.78248977661133,Test,42,0.036919457465410234,0.0011934930458665366,0.0011934930458665366,1.424425650531783e-06,3.3406881108957345,0.00016081345477809845,0.03673674538731575,0.03714054077863693,0.00040379539132118225,Q4
randomness_0.7648,0.7648,0.0147253739061309,120.0,263.0,0.036834733893557424,263.0,1.0,0.0,4.383333206176758,1.3177210092544556,4.383333206176758,1.3177210092544556,135.96324157714844,50.78242492675781,Test,42,0.017019038274884223,0.002293664368753324,0.002293664368753324,5.260896236488583e-06,15.576272516912853,0.0010097292332101806,0.015686705708503723,0.01856369711458683,0.002876991406083107,Q2
randomness_0.3103,0.3103,0.0351437743753195,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.3835017681121826,4.892561912536621,1.3835017681121826,136.3124542236328,50.4871940612793,Test,42,0.036499001830816266,0.0013552274554967658,0.0013552274554967658,1.8366414561322383e-06,3.856237639769576,0.00039879700632987466,0.036074843257665634,0.03714676573872566,0.001071922481060028,Q4
randomness_0.0881,0.0881,0.0394090674817562,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.3555231094360352,4.925619602203369,1.3555231094360352,135.95108032226562,50.803558349609375,Test,42,0.03838086649775505,-0.0010282009840011513,0.0010282009840011513,1.0571972635009359e-06,2.6090467237702097,0.0003464497867668778,0.03807945176959038,0.03898710012435913,0.000907648354768753,Q5
randomness_0.1391,0.1391,0.0386608716100454,121.0,296.0,0.04077134986225895,296.0,1.0,0.0,4.892561912536621,1.271438717842102,4.892561912536621,1.271438717842102,135.9929962158203,50.70799255371094,Test,42,0.03733001351356506,-0.0013308580964803418,0.0013308580964803418,1.7711832729672788e-06,3.4423903058992074,0.00035738108327369137,0.03686574846506119,0.03771073743700981,0.0008449889719486237,Q5
randomness_0.6366,0.6366,0.0211035788990557,121.0,273.0,0.03760330578512397,273.0,1.0,0.0,4.512396812438965,1.3733935356140137,4.512396812438965,1.3733935356140137,136.25909423828125,51.44121551513672,Test,42,0.02117740027606487,7.38213770091721e-05,7.38213770091721e-05,5.4495957035303235e-09,0.34980501346373677,0.0002529490287765984,0.02091621607542038,0.021551057696342468,0.0006348416209220886,Q2
randomness_0.1982,0.1982,0.035181619040668,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.2217437028884888,4.859504222869873,1.2217437028884888,135.8212432861328,50.74322509765625,Test,42,0.03571384623646736,0.0005322271957993591,0.0005322271957993591,2.832657879484493e-07,1.5127990419773858,0.00040089958443832605,0.035143569111824036,0.03617596626281738,0.0010323971509933472,Q4
randomness_0.2943,0.2943,0.0351747006177902,121.0,295.0,0.040633608815427,295.0,1.0,0.0,4.876032829284668,1.2957031726837158,4.876032829284668,1.2957031726837158,136.238037109375,50.61561965942383,Test,42,0.03552172109484673,0.00034702047705652966,0.00034702047705652966,1.2042321149654142e-07,0.9865627026289976,0.00035530783407320906,0.03501278534531593,0.03599445894360542,0.0009816735982894897,Q4
randomness_0.3123,0.3123,0.0371439211070538,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.3423075675964355,4.84297513961792,1.3423075675964355,136.6254425048828,50.73371505737305,Test,42,0.03480751514434814,-0.002336405962705658,0.002336405962705658,5.458792822566552e-06,6.290143563389068,0.0006935655359937531,0.033950693905353546,0.03578856959939003,0.0018378756940364838,Q5
randomness_0.7497,0.7497,0.0075474179445342,120.0,255.0,0.03571428571428571,255.0,1.0,0.0,4.25,1.379915475845337,4.25,1.379915475845337,135.50465393066406,50.67559814453125,Test,42,0.011510318331420421,0.003962900386886221,0.003962900386886221,1.5704579476382962e-05,52.50670382917024,0.0005936035253706832,0.01051473431289196,0.012374061159789562,0.001859326846897602,Q1
randomness_0.3824,0.3824,0.0404185958206654,121.0,294.0,0.04049586776859504,294.0,1.0,0.0,4.859504222869873,1.3805363178253174,4.859504222869873,1.3805363178253174,136.3014373779297,50.503597259521484,Test,42,0.03457327112555504,-0.005845324695110357,0.005845324695110357,3.416782079126699e-05,14.461968745885361,0.0005881916291038398,0.03382337465882301,0.03538743779063225,0.0015640631318092346,Q5
randomness_0.1201,0.1201,0.0346123669296503,121.0,297.0,0.04090909090909091,297.0,1.0,0.0,4.909090995788574,1.3846861124038696,4.909090995788574,1.3846861124038696,135.83340454101562,50.85375213623047,Test,42,0.03770864829421043,0.0030962813645601314,0.0030962813645601314,9.58695828852235e-06,8.945592686144026,0.0002646447516922936,0.03746386244893074,0.03818332403898239,0.000719461590051651,Q4
randomness_0.8799,0.8799,0.006994448719037,121.0,253.0,0.03484848484848485,253.0,1.0,0.0,4.181818008422852,1.2920609712600708,4.181818008422852,1.2920609712600708,136.92178344726562,50.76051330566406,Test,42,0.008845922909677029,0.0018514741906400286,0.0018514741906400286,3.427956678606149e-06,26.47062356180861,0.000166768008414611,0.008612900041043758,0.00911030825227499,0.0004974082112312317,Q1
randomness_0.4454,0.4454,0.0362914048135281,121.0,292.0,0.04022038567493113,292.0,1.0,0.0,4.826446056365967,1.38872492313385,4.826446056365967,1.38872492313385,136.00267028808594,51.27062225341797,Test,42,0.03106781989336014,-0.005223584920167959,0.005223584920167959,2.7285839418206104e-05,14.393449212031603,0.0005979990468133732,0.030249105766415596,0.0317968875169754,0.0015477817505598068,Q4
randomness_0.6496,0.6496,0.0206238278184463,121.0,265.0,0.03650137741046832,265.0,1.0,0.0,4.380165100097656,1.3802396059036255,4.380165100097656,1.3802396059036255,136.530029296875,50.14028549194336,Test,42,0.016113201156258583,-0.004510626662187718,0.004510626662187718,2.0345752885638713e-05,21.870948021362636,0.0004054137561964414,0.01534142903983593,0.0164799764752388,0.0011385474354028702,Q2
randomness_0.0961,0.0961,0.0344226974993944,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.2398898601531982,4.84297513961792,1.2398898601531982,136.00241088867188,50.72713851928711,Test,42,0.03617327064275742,0.0017505731433630142,0.0017505731433630142,3.0645063302638642e-06,5.085519934612364,0.0006776649122084011,0.035412270575761795,0.03733394667506218,0.0019216760993003845,Q4
randomness_0.5345,0.5345,0.0185863432855489,121.0,274.0,0.03774104683195592,274.0,1.0,0.0,4.52892541885376,1.379150390625,4.52892541885376,1.379150390625,135.0908966064453,51.688236236572266,Test,42,0.02136772871017456,0.002781385424625662,0.002781385424625662,7.736104880320073e-06,14.96467261953685,0.00030436596780845384,0.021055812016129494,0.021914271637797356,0.0008584596216678619,Q2
randomness_0.8168,0.8168,0.0062795413831947,120.0,253.0,0.035434173669467786,253.0,1.0,0.0,4.2166666984558105,1.3975176811218262,4.2166666984558105,1.3975176811218262,136.9275665283203,50.829769134521484,Test,42,0.011452282406389713,0.0051727410231950125,0.0051727410231950125,2.6757249693044586e-05,82.37450328838177,0.0007552687212406386,0.010496681556105614,0.012677475810050964,0.0021807942539453506,Q1
randomness_0.1011,0.1011,0.0365598505362868,121.0,293.0,0.04035812672176309,293.0,1.0,0.0,4.84297513961792,1.390690803527832,4.84297513961792,1.390690803527832,136.06576538085938,50.780372619628906,Test,42,0.03506171777844429,-0.0014981327578425102,0.0014981327578425102,2.244401760120805e-06,4.097754054972316,0.0006887093638489596,0.03397177532315254,0.03598809242248535,0.0020163170993328094,Q5
randomness_0.0721,0.0721,0.0372795432806015,121.0,298.0,0.04104683195592287,298.0,1.0,0.0,4.925619602203369,1.2802716493606567,4.925619602203369,1.2802716493606567,135.95758056640625,50.818058013916016,Test,42,0.03873608782887459,0.0014565445482730907,0.0014565445482730907,2.121522021104062e-06,3.907087963255728,0.0004651861455699992,0.03810742869973183,0.03927120938897133,0.001163780689239502,Q5
randomness_0.7167,0.7167,0.0163872075267136,121.0,258.0,0.03553719008264463,258.0,1.0,0.0,4.264462947845459,1.2449474334716797,4.264462947845459,1.2449474334716797,137.37782287597656,50.87445831298828,Test,42,0.011610570549964904,-0.004776636976748697,0.004776636976748697,2.2816260807642928e-05,29.14857195139601,0.0006096460766158987,0.011010048910975456,0.012520985677838326,0.0015109367668628693,Q2
randomness_0.8238,0.8238,0.0131171527427796,120.0,258.0,0.03613445378151261,258.0,1.0,0.0,4.300000190734863,1.2622731924057007,4.300000190734863,1.2622731924057007,135.87799072265625,49.776611328125,Test,42,0.011938042007386684,-0.0011791107353929155,0.0011791107353929155,1.390302126318822e-06,8.98907528573198,0.00044321388908124924,0.011249037459492683,0.012551840394735336,0.001302802935242653,Q2
