Dataset,Sample_Index,Sample_ID,Actual_Stiffness,Ensemble_Mean,Ensemble_Median,Residual,Absolute_Error,Member_Count,Member_Std,Member_Standard_Error,Member_Min,Member_Max,Member_Range,Relative_Member_Std_Percent,Mean_CI_80_Lower,Mean_CI_80_Upper,Mean_CI_80_Half_Width,Actual_Within_Mean_CI_80,Mean_CI_90_Lower,Mean_CI_90_Upper,Mean_CI_90_Half_Width,Actual_Within_Mean_CI_90,Mean_CI_95_Lower,Mean_CI_95_Upper,Mean_CI_95_Half_Width,Actual_Within_Mean_CI_95,Member_Seed_11_Prediction,Member_Seed_11_Deviation,Member_Seed_42_Prediction,Member_Seed_42_Deviation,Member_Seed_73_Prediction,Member_Seed_73_Deviation,Member_Seed_101_Prediction,Member_Seed_101_Deviation,Member_Seed_202_Prediction,Member_Seed_202_Deviation
Validation,42,Validation_0042,0.03955421969294548,0.03794778361916542,0.03788309544324875,-0.0016064360737800612,0.0016064360737800612,5,0.0002747094098836358,0.00012285378291173246,0.03764299303293228,0.03834084793925285,0.0006978549063205719,0.7239142413178898,0.03775942342841328,0.03813614380991756,0.0001883601907521436,False,0.03768587817687697,0.03820968906145387,0.00026190544228844864,False,0.037606686834945106,0.03828888040338573,0.00034109678422031254,False,0.03809410706162453,0.00014632344245910783,0.03764299303293228,-0.00030479058623313765,0.03788309544324875,-6.468817591667037e-05,0.03777787461876869,-0.00016990900039672713,0.03834084793925285,0.00039306432008743425
Validation,43,Validation_0043,0.0065152766183018684,0.010345926694571971,0.010524909012019634,0.0038306500762701028,0.0038306500762701028,5,0.0005094411642933037,0.00022782901477929314,0.009704667143523693,0.010864488780498505,0.0011598216369748116,4.924074752632685,0.009996617819699691,0.010695235569444251,0.0003493088748722799,False,0.00986023014158277,0.010831623247561173,0.0004856965529892027,False,0.009713371941665966,0.010978481447477977,0.0006325547529060054,False,0.009704667143523693,-0.0006412595510482781,0.010720513761043549,0.0003745870664715774,0.009915054775774479,-0.0004308719187974923,0.010524909012019634,0.00017898231744766305,0.010864488780498505,0.0005185620859265334
Validation,44,Validation_0044,0.007954436354339123,0.012356753461062908,0.012353863567113876,0.004402317106723785,0.004402317106723785,5,0.00021618517853693516,9.668095098730311e-05,0.012110619805753231,0.012672754004597664,0.0005621341988444328,1.7495305641417178,0.01220852162042719,0.012504985301698626,0.00014823184063571831,False,0.012150644486401622,0.012562862435724194,0.0002061089746612864,False,0.012088324107928343,0.012625182814197474,0.000268429353134566,False,0.012353863567113876,-2.88989394903183e-06,0.012433389201760292,7.663574069738388e-05,0.012213140726089478,-0.00014361273497343063,0.012110619805753231,-0.0002461336553096771,0.012672754004597664,0.0003160005435347557
Validation,45,Validation_0045,0.02976350113749504,0.03387839794158935,0.03403054550290108,0.004114896804094312,0.004114896804094312,5,0.00040393621974968414,0.00018064576918691734,0.03316868469119072,0.03416184335947037,0.0009931586682796478,1.1923120462960537,0.03360143071488977,0.03415536516828894,0.0002769672266995854,False,0.033493288839084714,0.03426350704409399,0.00038510910250463533,False,0.033376844879955646,0.03437995100322306,0.000501553061633708,False,0.03416184335947037,0.00028344541788101474,0.03395259380340576,7.419586181640903e-05,0.03407832235097885,0.00019992440938949863,0.03403054550290108,0.00015214756131172458,0.03316868469119072,-0.0007097132503986331
Validation,46,Validation_0046,0.026187922805547714,0.027379701286554335,0.027558498084545135,0.001191778481006621,0.001191778481006621,5,0.0006092418298738317,0.00027246122926684996,0.026712501421570778,0.028173843398690224,0.0014613419771194458,2.225158790074233,0.02696196202040459,0.02779744055270408,0.00041773926614974654,False,0.026798855690543192,0.02796054688256548,0.0005808455960111424,False,0.026623227640200215,0.028136174932908455,0.0007564736463541209,False,0.027633143588900566,0.00025344230234623094,0.028173843398690224,0.0007941421121358885,0.02682051993906498,-0.0005591813474893556,0.026712501421570778,-0.0006671998649835573,0.027558498084545135,0.00017879679799080034
Validation,47,Validation_0047,0.026506325230002403,0.02547423392534256,0.02533940225839615,-0.0010320913046598448,0.0010320913046598448,5,0.001044353517004188,0.00046704909131246934,0.024044953286647797,0.02675730176270008,0.0027123484760522842,4.099646411605072,0.024758151328248754,0.026190316522436363,0.0007160825970938062,False,0.02447855682097129,0.026469911029713827,0.0009956771043712694,False,0.024177497761880974,0.026770970088804143,0.0012967361634615854,True,0.02616969682276249,0.0006954628974199309,0.02675730176270008,0.0012830678373575224,0.025059815496206284,-0.00041441842913627486,0.024044953286647797,-0.0014292806386947618,0.02533940225839615,-0.00013483166694640975
Validation,48,Validation_0048,0.028776608407497406,0.028696279972791672,0.028847383335232735,-8.032843470573425e-05,8.032843470573425e-05,5,0.0009175520103638338,0.00041034173361302476,0.027525680139660835,0.029811380431056023,0.0022857002913951874,3.1974597795735513,0.02806714145230796,0.029325418493275385,0.0006291385204837131,True,0.027821494266693038,0.029571065678890306,0.0008747857060986327,True,0.02755698867504341,0.029835571270539932,0.0011392912977482616,True,0.029811380431056023,0.0011151004582643509,0.029251160100102425,0.0005548801273107529,0.028847383335232735,0.00015110336244106293,0.027525680139660835,-0.0011705998331308365,0.02804579585790634,-0.0006504841148853302
Validation,49,Validation_0049,0.04000817611813545,0.038363897055387494,0.03847932070493698,-0.001644279062747958,0.001644279062747958,5,0.0005771166943791835,0.00025809443191636503,0.03754732385277748,0.038905203342437744,0.001357879489660263,1.5043223933845329,0.037968185053073644,0.038759609057701344,0.00039571200231384963,False,0.03781367927013779,0.0389141148406372,0.0005502177852497049,False,0.037647312033214496,0.03908048207756049,0.0007165850221729982,False,0.038027673959732056,-0.0003362230956554385,0.03885996341705322,0.0004960663616657285,0.03847932070493698,0.00011542364954948703,0.03754732385277748,-0.0008165732026100131,0.038905203342437744,0.00054130628705025
Validation,50,Validation_0050,0.03619364649057388,0.0345132552087307,0.03440184146165848,-0.001680391281843184,0.001680391281843184,5,0.0005073563481662667,0.0002268966566631646,0.033890172839164734,0.03504910692572594,0.001158934086561203,1.4700333106739885,0.03416537583117174,0.03486113458628966,0.0003478793775589619,False,0.03402954630039507,0.03499696411706633,0.0004837089083356285,False,0.03388328909695251,0.035143221320508886,0.0006299661117781888,False,0.03504910692572594,0.0005358517169952379,0.03421124815940857,-0.0003020070493221297,0.033890172839164734,-0.0006230823695659651,0.03440184146165848,-0.00011141374707222124,0.03501390665769577,0.0005006514489650712
Validation,51,Validation_0051,0.013140182010829449,0.0188982006162405,0.018885517492890358,0.005758018605411051,0.005758018605411051,5,0.0006810127884720663,0.00030455817771404505,0.018033457919955254,0.019926151260733604,0.0018926933407783508,3.603585348156512,0.01843125010735337,0.01936515112512763,0.00046695050888713246,False,0.018248929243831313,0.019547471988649687,0.0006492713724091875,False,0.01805261155447838,0.01974378967800262,0.0008455890617621217,False,0.018033457919955254,-0.0008647426962852464,0.01896286942064762,6.466880440712114e-05,0.018885517492890358,-1.2683123350142045e-05,0.019926151260733604,0.0010279506444931044,0.01868300698697567,-0.00021519362926483016
Validation,52,Validation_0052,0.03720337897539139,0.034501857310533526,0.03456779196858406,-0.0027015216648578616,0.0027015216648578616,5,0.0004466698720078098,0.00019975683946211862,0.033805422484874725,0.03488772734999657,0.0010823048651218414,1.29462558489986,0.03419558887098402,0.03480812575008303,0.00030626843954950536,False,0.03407600633427944,0.03492770828678761,0.00042585097625408595,False,0.03394724341137915,0.035056471209687905,0.0005546138991543817,False,0.03488772734999657,0.00038587003946304044,0.03436934947967529,-0.00013250783085823337,0.03456779196858406,6.593465805053433e-05,0.033805422484874725,-0.000696434825658801,0.03487899526953697,0.0003771379590034457
Validation,53,Validation_0053,0.0030446380842477083,0.003757676435634494,0.0038816139567643404,0.0007130383513867856,0.0007130383513867856,5,0.0005557066091612486,0.00024851955072609184,0.0029220760334283113,0.004390045069158077,0.001467969035729766,14.788569976153788,0.00337664470123494,0.004138708170034048,0.0003810317343995538,False,0.0032278708300797323,0.004287482041189256,0.0005298056055547616,False,0.00306767554547508,0.004447677325793908,0.0006900008901594137,False,0.004390045069158077,0.0006323686335235833,0.0029220760334283113,-0.0008356004022061826,0.003553790273144841,-0.00020388616248965272,0.004040856845676899,0.00028318041004240504,0.0038816139567643404,0.00012393752112984649
Validation,54,Validation_0054,0.00778315681964159,0.00646426435559988,0.006472962908446789,-0.00131889246404171,0.00131889246404171,5,0.0011594017156325047,0.0005185002098768321,0.005218946374952793,0.007659102790057659,0.002440156415104866,17.935555414408988,0.0056692965807158425,0.007259232130483918,0.0007949677748840378,False,0.005358901349464262,0.007569627361735498,0.0011053630061356177,False,0.005024676985843318,0.007903851725356442,0.001439587369756562,True,0.007580016739666462,0.0011157523840665817,0.005218946374952793,-0.001245317980647087,0.006472962908446789,8.69855284690857e-06,0.005390292964875698,-0.0010739713907241821,0.007659102790057659,0.001194838434457779
Validation,55,Validation_0055,0.0009501065360382199,0.00895572230219841,0.00889830943197012,0.00800561576616019,0.00800561576616019,5,0.0006171680015006083,0.00027600592097861044,0.008220667950809002,0.009711287915706635,0.0014906199648976326,6.891325799026939,0.008532548292476587,0.009378896311920232,0.0004231740097218224,False,0.008367319966553032,0.009544124637843788,0.0005884023356453777,False,0.008189407013891736,0.009722037590505083,0.0007663152883066734,False,0.008220667950809002,-0.0007350543513894078,0.009426071308553219,0.00047034900635480915,0.009711287915706635,0.0007555656135082248,0.008522274903953075,-0.0004334473982453343,0.00889830943197012,-5.741287022829021e-05
Validation,56,Validation_0056,0.030860988423228264,0.03077784962952137,0.030827853828668594,-8.313879370689531e-05,8.313879370689531e-05,5,0.0005131534989544183,0.00022948922131078929,0.029999153688549995,0.03135032206773758,0.001351168379187584,1.6672818443502107,0.030425995315578765,0.031129703943463972,0.00035185431394260344,True,0.030288613770573358,0.03126708548846938,0.0004892358589480113,True,0.03014068540431737,0.031415013854725365,0.0006371642252039953,True,0.029999153688549995,-0.0007786959409713731,0.03135032206773758,0.0005724724382162108,0.03108455426990986,0.00030670464038849016,0.030827853828668594,5.0004199147225814e-05,0.030627364292740822,-0.0001504853367805467
Validation,57,Validation_0057,0.016402628272771835,0.014847618900239468,0.014633188024163246,-0.0015550093725323674,0.0015550093725323674,5,0.0010012884581928727,0.00044778981152104386,0.013448771089315414,0.016064949333667755,0.0026161782443523407,6.743764538411769,0.014161064751755732,0.015534173048723204,0.0006865541484837361,False,0.013892999629598515,0.01580223817088042,0.0009546192706409532,False,0.013604355069884421,0.016090882730594516,0.0012432638303550472,False,0.013448771089315414,-0.0013988478109240535,0.016064949333667755,0.0012173304334282872,0.014633188024163246,-0.0002144308760762218,0.015518497675657272,0.0006708787754178044,0.01457268837839365,-0.0002749305218458179
Validation,58,Validation_0058,0.002345859305933118,0.0038668624125421046,0.004278453998267651,0.0015210031066089868,0.0015210031066089868,5,0.001040774646256358,0.0004654485716575027,0.0024741843808442354,0.004956859163939953,0.0024826747830957174,26.91522312458345,0.003153233742225048,0.004580491082859161,0.0007136286703170567,False,0.0028745973708537284,0.004859127454230481,0.0009922650416883763,False,0.0025745700040423246,0.005159154821041885,0.0012922924084997802,False,0.0030948196072131395,-0.0007720428053289651,0.0024741843808442354,-0.0013926780316978692,0.004278453998267651,0.00041159158572554597,0.004956859163939953,0.0010899967513978482,0.004529994912445545,0.0006631324999034406
Validation,59,Validation_0059,0.01766957715153694,0.02508586533367634,0.025223135948181152,0.007416288182139397,0.007416288182139397,5,0.00027701031584554287,0.0001238827793398642,0.024616669863462448,0.025278745219111443,0.0006620753556489944,1.1042485964144613,0.0248959274791446,0.025275803188208077,0.00018993785453173942,False,0.024821766228659437,0.02534996443869324,0.0002640991050169029,False,0.024741911597359875,0.025429819069992803,0.00034395373631646497,False,0.025052718818187714,-3.314651548862527e-05,0.025258056819438934,0.00017219148576259544,0.025278745219111443,0.00019287988543510368,0.024616669863462448,-0.00046919547021389077,0.025223135948181152,0.00013727061450481345
Validation,60,Validation_0060,0.027885032817721367,0.02949203662574291,0.029247060418128967,0.0016070038080215447,0.0016070038080215447,5,0.0005540165195169792,0.00024776371965956086,0.029167423024773598,0.03047567419707775,0.0013082511723041534,1.8785291994157878,0.029112163736276692,0.02987190951520913,0.0003798728894662198,False,0.02896384233621834,0.030020230915267482,0.0005281942895245716,False,0.028804134259048524,0.0301799389924373,0.0006879023666943873,False,0.03047567419707775,0.0009836375713348396,0.029247060418128967,-0.0002449762076139443,0.029167423024773598,-0.0003246136009693139,0.02921759895980358,-0.00027443766593933036,0.029352426528930664,-0.00013961009681224754
Validation,61,Validation_0061,0.02223970554769039,0.024500950053334237,0.024473823606967926,0.0022612445056438453,0.0022612445056438453,5,0.0005254852458687377,0.0002350041461871376,0.023828309029340744,0.025065729394555092,0.0012374203652143478,2.1447545696181134,0.024140640221970253,0.02486125988469822,0.00036030983136398445,False,0.023999957219511748,0.025001942887156726,0.0005009928338224873,False,0.023848473941951772,0.0251534261647167,0.0006524761113824661,False,0.024970483034849167,0.00046953298151493003,0.023828309029340744,-0.0006726410239934928,0.025065729394555092,0.000564779341220855,0.024166405200958252,-0.0003345448523759849,0.024473823606967926,-2.7126446366310814e-05
Validation,62,Validation_0062,0.013839217834174633,0.012084842845797538,0.012097934260964394,-0.001754374988377095,0.001754374988377095,5,0.00025465859744198396,0.00011388678698700603,0.011741160415112972,0.012420857325196266,0.0006796969100832939,2.1072561777709886,0.011910230909456646,0.01225945478213843,0.00017461193634089205,False,0.011842053664954222,0.012327632026640854,0.00024278918084331643,False,0.01176864243352076,0.012401043258074316,0.00031620041227677727,False,0.012420857325196266,0.0003360144793987281,0.01196339912712574,-0.00012144371867179801,0.012097934260964394,1.3091415166855552e-05,0.011741160415112972,-0.0003436824306845658,0.012200863100588322,0.00011602025479078362
Validation,63,Validation_0063,0.030388187617063522,0.025374581292271613,0.02513078972697258,-0.005013606324791909,0.005013606324791909,5,0.0006508033524126223,0.00029104810719587503,0.024677036330103874,0.026325298473238945,0.0016482621431350708,2.5647845965081553,0.024928344508265917,0.02582081807627731,0.00044623678400569546,False,0.02475411132027963,0.025995051264263595,0.0006204699719919802,False,0.02456650219967054,0.026182660384872686,0.0008080790926010714,False,0.026325298473238945,0.0009507171809673316,0.02571936883032322,0.0003447875380516059,0.025020413100719452,-0.0003541681915521615,0.02513078972697258,-0.00024379156529903342,0.024677036330103874,-0.0006975449621677392
Validation,64,Validation_0064,0.03737315163016319,0.03892544135451317,0.03892983868718147,0.0015522897243499742,0.0015522897243499742,5,0.000335741421340373,0.0001501481281958945,0.03860015794634819,0.03941761329770088,0.0008174553513526917,0.8625243790625532,0.038695233302325015,0.03915564940670132,0.00023020805218815197,False,0.03860534854994579,0.039245534159080546,0.0003200928045673794,False,0.038508563318929066,0.03934231939009727,0.0004168780355841029,False,0.03892983868718147,4.397332668305831e-06,0.03862984851002693,-0.0002955928444862352,0.03860015794634819,-0.00032528340816497664,0.039049748331308365,0.00012430697679519792,0.03941761329770088,0.000492171943187715
Validation,65,Validation_0065,0.03910042718052864,0.03540821447968483,0.035535749047994614,-0.003692212700843814,0.003692212700843814,5,0.0004688481945922123,0.0002096752868472472,0.03467503562569618,0.035897012799978256,0.001221977174282074,1.3241226689394636,0.03508673901437552,0.035729689944994134,0.000321475465309308,False,0.0349612188932474,0.03585521006612225,0.0004469955864374222,False,0.03482606255583684,0.035990366403532814,0.0005821519238479838,False,0.035535749047994614,0.0001275345683097867,0.035666272044181824,0.0002580575644969968,0.03526700288057327,-0.00014121159911155423,0.03467503562569618,-0.0007331788539886447,0.035897012799978256,0.0004887983202934293
Validation,66,Validation_0066,0.014700688421726227,0.005764315882697701,0.006238550879061222,-0.008936372539028525,0.008936372539028525,5,0.0012380362604222054,0.0005536666473827367,0.003743806155398488,0.006851955316960812,0.0031081491615623236,21.477592234983554,0.004915430705193308,0.006613201060202094,0.0008488851775043924,False,0.004583983419778564,0.006944648345616838,0.0011803324629191371,False,0.004227090829660626,0.007301540935734777,0.0015372250530370749,False,0.003743806155398488,-0.0020205097272992132,0.006851955316960812,0.0010876394342631103,0.006511052139103413,0.0007467362564057113,0.005476214922964573,-0.0002881009597331284,0.006238550879061222,0.0004742349963635208
Validation,67,Validation_0067,0.019504979252815247,0.022169039025902747,0.022276530042290688,0.0026640597730875,0.0026640597730875,5,0.00039592148359963254,0.0001770614702162693,0.021497318521142006,0.022512350231409073,0.001015031710267067,1.7859208201899506,0.021897567268873062,0.02244051078293243,0.0002714717570296848,False,0.02179157109963992,0.022546506952165573,0.0003774679262628254,False,0.02167743757360166,0.022660640478203833,0.0004916014523010867,False,0.022512350231409073,0.00034331120550632616,0.022276530042290688,0.00010749101638794084,0.02238434925675392,0.0002153102308511748,0.021497318521142006,-0.0006717205047607408,0.022174647077918053,5.608052015305953e-06
Validation,68,Validation_0068,0.03315417096018791,0.034751095622777936,0.034885235130786896,0.001596924662590024,0.001596924662590024,5,0.0008588751156137757,0.00038410062853907865,0.03381834179162979,0.03582721948623657,0.002008877694606781,2.471505143138042,0.034162190129231836,0.03534000111632404,0.000588905493546099,False,0.033932251932200855,0.03556993931335502,0.0008188436905770809,False,0.03368466131276721,0.03581752993278866,0.0010664343100107228,False,0.03582721948623657,0.0010761238634586362,0.033954277634620667,-0.0007968179881572696,0.03381834179162979,-0.0009327538311481448,0.034885235130786896,0.00013413950800895968,0.03527040407061577,0.0005193084478378324
Validation,69,Validation_0069,0.03111068531870842,0.03448900431394577,0.03459130600094795,0.003378318995237349,0.003378318995237349,5,0.0005696450651155194,0.0002547530177291191,0.03367651626467705,0.03523167967796326,0.001555163413286209,1.651671529656718,0.03409841538882803,0.034879593239063506,0.00039058892511773457,False,0.03394590991179293,0.03503209871609861,0.0005430944021528384,False,0.03378169654483739,0.03519631208305415,0.0007073077691083807,False,0.03367651626467705,-0.0008124880492687211,0.03466677665710449,0.0001777723431587233,0.03459130600094795,0.0001023016870021834,0.0342787429690361,-0.00021026134490966658,0.03523167967796326,0.000742675364017488
Validation,70,Validation_0070,0.03249324858188629,0.03184767812490463,0.03208232671022415,-0.0006455704569816589,0.0006455704569816589,5,0.0006804849332259429,0.0003043221136715227,0.031134914606809616,0.03269987553358078,0.001564960926771164,2.136686167692109,0.03138108955088857,0.03231426669892069,0.0004665885740160575,False,0.031198910004865864,0.032496446244943404,0.0006487681200387688,True,0.031002744481997885,0.03269261176781138,0.0008449336429067473,True,0.03269987553358078,0.0008521974086761475,0.031164180487394333,-0.0006834976375102997,0.03215709328651428,0.00030941516160964966,0.03208232671022415,0.00023464858531951904,0.031134914606809616,-0.0007127635180950165
Validation,71,Validation_0071,0.018718894571065903,0.019040195271372795,0.018971476703882217,0.0003213007003068924,0.0003213007003068924,5,0.0007033098519025093,0.0003145297276198641,0.018221130594611168,0.02001798152923584,0.001796850934624672,3.6938163809692948,0.01855795631960797,0.01952243422313762,0.00048223895176482614,True,0.018369666082342192,0.0197107244604034,0.0006705291890306036,True,0.018166920748683427,0.019913469794062163,0.0008732745226893686,True,0.018581144511699677,-0.0004590507596731186,0.02001798152923584,0.0009777862578630447,0.018971476703882217,-6.87185674905777e-05,0.019409243017435074,0.00036904774606227875,0.018221130594611168,-0.0008190646767616272
Validation,72,Validation_0072,0.03213880583643913,0.03144628033041954,0.03130686283111572,-0.0006925255060195937,0.0006925255060195937,5,0.00036378471769099114,0.0001626894715865253,0.031139958649873734,0.03204571455717087,0.0009057559072971344,1.1568449872880011,0.031196843811859745,0.03169571684897934,0.00024943651855979473,False,0.031099451303248624,0.03179310935759045,0.00034682902717091466,False,0.030994581943365913,0.031897978717473165,0.0004516983870536245,False,0.031139958649873734,-0.0003063216805458055,0.03130686283111572,-0.00013941749930381636,0.03151935711503029,7.307678461074968e-05,0.03121950849890709,-0.00022677183151244978,0.03204571455717087,0.0005994342267513289
Validation,73,Validation_0073,0.04051686078310013,0.03691612482070923,0.036907270550727844,-0.003600735962390897,0.003600735962390897,5,0.00022304118761099458,9.974705145609356e-05,0.036713048815727234,0.03725556656718254,0.000542517751455307,0.6041836424983393,0.03676319201559787,0.03706905762582059,0.00015293280511136288,False,0.036703479389617,0.03712877025180146,0.00021264543109223195,False,0.03663918260793605,0.037193067033482415,0.0002769422127731839,False,0.036983367055654526,6.724223494529447e-05,0.036907270550727844,-8.854269981387053e-06,0.036713048815727234,-0.0002030760049819974,0.036721371114254,-0.0001947537064552335,0.03725556656718254,0.0003394417464733096
Validation,74,Validation_0074,0.021688736975193024,0.022393527254462243,0.02224821224808693,0.0007047902792692191,0.0007047902792692191,5,0.0006359290291381481,0.0002843961076036687,0.021573321893811226,0.023228202015161514,0.0016548801213502884,2.839789470912537,0.021957489357966355,0.02282956515095813,0.0004360378964958872,False,0.021787238326423555,0.02299981618250093,0.000606288928038689,False,0.02160391707356873,0.023183137435355754,0.0007896101808935125,True,0.022789500653743744,0.0003959733992815011,0.023228202015161514,0.0008346747606992715,0.021573321893811226,-0.0008202053606510169,0.022128399461507797,-0.0002651277929544456,0.02224821224808693,-0.0001453150063753135
Validation,75,Validation_0075,0.013788493350148201,0.016852616518735885,0.016708096489310265,0.003064123168587684,0.003064123168587684,5,0.0006325763495116121,0.0002828967436933261,0.01621422730386257,0.017912808805704117,0.001698581501841545,3.7535794445233224,0.01641887745639443,0.01728635558107734,0.0004337390623414523,False,0.016249524004830995,0.017455709032640775,0.0006030925139048909,False,0.016067169239432154,0.017638063798039616,0.0007854472793037315,False,0.017912808805704117,0.001060192286968232,0.01664421148598194,-0.0002084050327539437,0.016708096489310265,-0.00014452002942562034,0.01621422730386257,-0.0006383892148733132,0.016783738508820534,-6.887800991535117e-05
Validation,76,Validation_0076,0.0076947687193751335,0.008688789792358875,0.008815853856503963,0.0009940210729837418,0.0009940210729837418,5,0.0009423504285793333,0.00042143192338588994,0.007253739051520824,0.009725804440677166,0.0024720653891563416,10.845588984188089,0.0080426477233349,0.00933493186138285,0.0006461420690239743,False,0.007790361500833207,0.009587218083884543,0.000898428291525668,False,0.007518707191500027,0.009858872393217723,0.001170082600858848,True,0.009251165203750134,0.0005623754113912582,0.007253739051520824,-0.0014350507408380508,0.008815853856503963,0.0001270640641450882,0.009725804440677166,0.0010370146483182907,0.008397386409342289,-0.0002914033830165863
Validation,77,Validation_0077,0.02550758607685566,0.026292648166418076,0.026343123987317085,0.0007850620895624161,0.0007850620895624161,5,0.0006276963462125915,0.00028071433987191945,0.025365319103002548,0.026891034096479416,0.0015257149934768677,2.387345474824815,0.025862255179308135,0.026723041153528016,0.00043039298710994146,False,0.025694208203086318,0.026891088129749833,0.0005984399633317582,False,0.025513260211521855,0.027072036121314296,0.000779387954896222,False,0.026829805225133896,0.0005371570587158203,0.026891034096479416,0.0005983859300613403,0.025365319103002548,-0.0009273290634155273,0.026033958420157433,-0.000258689746260643,0.026343123987317085,5.0475820899009705e-05
Validation,78,Validation_0078,0.02213725633919239,0.01730031594634056,0.017378203570842743,-0.004836940392851829,0.004836940392851829,5,0.0008082354035175234,0.000361453860817431,0.016323870047926903,0.01849418506026268,0.0021703150123357773,4.671795625145706,0.01674613261915245,0.017854499273528675,0.0005541833271881132,False,0.01652975169475156,0.018070880197929563,0.0007705642515890001,False,0.01629675914371916,0.018303872748961964,0.0010035568026214026,False,0.01849418506026268,0.0011938691139221184,0.016323870047926903,-0.0009764458984136588,0.017378203570842743,7.788762450218131e-05,0.0174564179033041,0.00015610195696353843,0.01684890314936638,-0.0004514127969741828
Validation,79,Validation_0079,0.032687507569789886,0.034759768098592755,0.034540046006441116,0.002072260528802869,0.002072260528802869,5,0.000570990585501889,0.00025535475273892594,0.034404974430799484,0.03577500954270363,0.0013700351119041443,1.6426766251211138,0.03436825658958267,0.035151279607602844,0.00039151150901009133,False,0.03421539088959304,0.03530414530759247,0.0005443772089997154,False,0.03405078964526177,0.03546874655192374,0.0007089784533309851,False,0.034506771713495255,-0.0002529963850975009,0.03457203879952431,-0.00018772929906844815,0.034404974430799484,-0.00035479366779327115,0.034540046006441116,-0.00021972209215163907,0.03577500954270363,0.0010152414441108731
Validation,80,Validation_0080,0.008612156845629215,0.009025274775922298,0.009244636632502079,0.0004131179302930832,0.0004131179302930832,5,0.0006462584367859134,0.0002890155591372106,0.008025058545172215,0.009565800428390503,0.0015407418832182884,7.160540291914512,0.008582154307352473,0.009468395244492124,0.0004431204685698248,True,0.008409137884977236,0.00964141166686736,0.000616136890945062,True,0.008222838941429784,0.009827710610414812,0.0008024358344925133,True,0.008025058545172215,-0.001000216230750084,0.009244636632502079,0.00021936185657978058,0.009565800428390503,0.0005405256524682045,0.008757495321333408,-0.0002677794545888901,0.009533382952213287,0.0005081081762909889
Validation,81,Validation_0081,0.036605384200811386,0.034792707115411756,0.034631043672561646,-0.0018126770853996305,0.0018126770853996305,5,0.0003750684695042353,0.00016773571880565537,0.03441614285111427,0.03534923493862152,0.0009330920875072479,1.0780088719744811,0.03453553365895514,0.03504988057186837,0.0002571734564566175,False,0.03443512026232373,0.03515029396849978,0.0003575868530880269,False,0.03432699809996696,0.03525841613085655,0.00046570901544479624,False,0.03498956561088562,0.00019685849547386447,0.03457754850387573,-0.00021515861153602323,0.034631043672561646,-0.00016166344285011014,0.03441614285111427,-0.0003765642642974826,0.03534923493862152,0.0005565278232097653
Validation,82,Validation_0082,0.03416704759001732,0.03463271036744118,0.034637708216905594,0.00046566277742386003,0.00046566277742386003,5,0.0002506981211994233,0.00011211560816667832,0.03437867760658264,0.03502867370843887,0.0006499961018562317,0.7238767007825904,0.034460814013580095,0.03480460672130226,0.00017189635386108529,False,0.03439369706847399,0.034871723666408366,0.00023901329896719098,False,0.03432142753593053,0.03494399319895183,0.0003112828315106484,False,0.03437867760658264,-0.00025403276085853715,0.03465737774968147,2.4667382240294022e-05,0.034461114555597305,-0.00017159581184387346,0.034637708216905594,4.997849464415116e-06,0.03502867370843887,0.00039596334099769454
Validation,83,Validation_0083,0.018588032573461533,0.020125867053866386,0.020151689648628235,0.0015378344804048531,0.0015378344804048531,5,0.0004800085040792441,0.00021466632897983496,0.019594281911849976,0.02080659568309784,0.0012123137712478638,2.3850326686274594,0.019796739291445303,0.02045499481628747,0.0003291277624210841,False,0.019668231330298186,0.020583502777434586,0.0004576357235682004,False,0.019529857775519542,0.02072187633221323,0.0005960092783468432,False,0.01975581981241703,-0.0003700472414493554,0.02080659568309784,0.0006807286292314536,0.020151689648628235,2.5822594761849144e-05,0.019594281911849976,-0.0005315851420164101,0.020320948213338852,0.0001950811594724662
Validation,84,Validation_0084,0.035863857716321945,0.03609190732240677,0.0360923670232296,0.00022804960608482222,0.00022804960608482222,5,0.0002913343253973303,0.00013028867115349478,0.03563367947936058,0.036402568221092224,0.0007688887417316437,0.8072012454062315,0.035892147914355424,0.03629166673045811,0.00019975940805134064,False,0.03581415183751342,0.03636966280730011,0.00027775548489334745,True,0.035730167979119924,0.03645364666569361,0.00036173934328684624,True,0.03606010600924492,-3.180131316184859e-05,0.03627081587910652,0.0001789085566997542,0.0360923670232296,4.59700822831588e-07,0.03563367947936058,-0.00045822784304618697,0.036402568221092224,0.0003106608986854567
Validation,85,Validation_0085,0.03834844008088112,0.03569791093468666,0.03553127124905586,-0.002650529146194458,0.002650529146194458,5,0.0003465996458655213,0.0001550040738265319,0.03539404645562172,0.03613106906414032,0.0007370226085186005,0.9709241711641454,0.03546025771619113,0.03593556415318219,0.00023765321849553432,False,0.03536746599803203,0.03602835587134129,0.00033044493665463064,False,0.035267550632625266,0.036128271236748055,0.0004303603020613927,False,0.03600992634892464,0.0003120154142379761,0.035423241555690765,-0.0002746693789958954,0.03553127124905586,-0.00016663968563079834,0.03539404645562172,-0.0003038644790649414,0.03613106906414032,0.00043315812945365906
