Dataset,Sample_Index,Sample_ID,Member_Seed,Member_Prediction,Ensemble_Mean,Signed_Deviation,Absolute_Deviation,Standardized_Deviation
Validation,19,Validation_0019,73,0.0021247260738164186,0.0021753583336248995,-5.0632259808480826e-05,5.0632259808480826e-05,-0.12189387391248444
Validation,20,Validation_0020,73,0.03421983867883682,0.03422388434410095,-4.045665264129639e-06,4.045665264129639e-06,-0.006881355289458244
Validation,21,Validation_0021,73,0.0366375558078289,0.0368468850851059,-0.00020932927727699419,0.00020932927727699419,-0.4405768015620985
Validation,22,Validation_0022,73,0.02577689290046692,0.02553204521536827,0.0002448476850986474,0.0002448476850986474,0.6124369884606105
Validation,23,Validation_0023,73,0.03814170882105827,0.037926293164491656,0.0002154156565666171,0.0002154156565666171,0.35553996220301715
Validation,24,Validation_0024,73,0.037704844027757645,0.038350339978933334,-0.0006454959511756897,0.0006454959511756897,-0.6936269829167584
Validation,25,Validation_0025,73,0.02934856154024601,0.029178912937641143,0.00016964860260486672,0.00016964860260486672,0.23632068478266616
Validation,26,Validation_0026,73,0.013649636879563332,0.012803031131625175,0.0008466057479381561,0.0008466057479381561,1.3870543563201003
Validation,27,Validation_0027,73,0.032295502722263336,0.032235853374004364,5.964934825897217e-05,5.964934825897217e-05,0.12145224891411599
Validation,28,Validation_0028,73,0.03975902125239372,0.04029530063271523,-0.0005362793803215041,0.0005362793803215041,-1.315828539433471
Validation,29,Validation_0029,73,0.0373627170920372,0.037486761808395386,-0.00012404471635818481,0.00012404471635818481,-0.298874398539725
Validation,30,Validation_0030,73,0.036441002041101456,0.036509531736373904,-6.852969527244845e-05,6.852969527244845e-05,-0.2479445753855297
Validation,31,Validation_0031,73,0.023360159248113632,0.023488181829452514,-0.00012802258133888175,0.00012802258133888175,-0.23868437840459422
Validation,32,Validation_0032,73,0.004214142449200153,0.004982893355190754,-0.0007687509059906006,0.0007687509059906006,-1.599066874504168
Validation,33,Validation_0033,73,0.0017324975924566388,0.001583714020671323,0.00014878357178531591,0.00014878357178531591,0.198639751111103
Validation,34,Validation_0034,73,0.006097727455198765,0.0063040686771273615,-0.00020634122192859667,0.00020634122192859667,-0.19392382750867856
Validation,35,Validation_0035,73,0.04087712988257408,0.040976033359766004,-9.890347719192227e-05,9.890347719192227e-05,-0.39680038551098784
Validation,36,Validation_0036,73,0.01716889999806881,0.017824741452932356,-0.0006558414548635469,0.0006558414548635469,-1.5127312921196125
Validation,37,Validation_0037,73,0.022546425461769104,0.022374022379517557,0.00017240308225154738,0.00017240308225154738,0.27258345563750125
Validation,38,Validation_0038,73,0.021511228755116463,0.021136625111103056,0.00037460364401340623,0.00037460364401340623,0.5590473022204602
Validation,39,Validation_0039,73,-0.0002243377675767988,1.3757811393588781e-05,-0.00023809557897038757,0.00023809557897038757,-0.3437618285208294
Validation,40,Validation_0040,73,0.0325004905462265,0.0332972064614296,-0.0007967159152030973,0.0007967159152030973,-1.3556983709364807
Validation,41,Validation_0041,73,0.010630528442561626,0.01001257672905922,0.0006179517135024067,0.0006179517135024067,0.8911485386052722
Validation,42,Validation_0042,73,0.03788309544324875,0.03794778361916542,-6.468817591667037e-05,6.468817591667037e-05,-0.2354785587580405
Validation,43,Validation_0043,73,0.009915054775774479,0.010345926694571971,-0.0004308719187974923,0.0004308719187974923,-0.8457736614103366
Validation,44,Validation_0044,73,0.012213140726089478,0.012356753461062908,-0.00014361273497343063,0.00014361273497343063,-0.6643042596414372
Validation,45,Validation_0045,73,0.03407832235097885,0.03387839794158935,0.00019992440938949863,0.00019992440938949863,0.4949405366851977
Validation,46,Validation_0046,73,0.02682051993906498,0.027379701286554335,-0.0005591813474893556,0.0005591813474893556,-0.9178315080649614
Validation,47,Validation_0047,73,0.025059815496206284,0.02547423392534256,-0.00041441842913627486,0.00041441842913627486,-0.3968181486332975
Validation,48,Validation_0048,73,0.028847383335232735,0.028696279972791672,0.00015110336244106293,0.00015110336244106293,0.1646809780092427
Validation,49,Validation_0049,73,0.03847932070493698,0.038363897055387494,0.00011542364954948703,0.00011542364954948703,0.20000053832033166
Validation,50,Validation_0050,73,0.033890172839164734,0.0345132552087307,-0.0006230823695659651,0.0006230823695659651,-1.228096133650374
Validation,51,Validation_0051,73,0.018885517492890358,0.0188982006162405,-1.2683123350142045e-05,1.2683123350142045e-05,-0.018623913625173103
Validation,52,Validation_0052,73,0.03456779196858406,0.034501857310533526,6.593465805053433e-05,6.593465805053433e-05,0.14761384678611478
Validation,53,Validation_0053,73,0.003553790273144841,0.003757676435634494,-0.00020388616248965272,0.00020388616248965272,-0.36689533492751997
Validation,54,Validation_0054,73,0.006472962908446789,0.00646426435559988,8.69855284690857e-06,8.69855284690857e-06,0.0075026220244664085
Validation,55,Validation_0055,73,0.009711287915706635,0.00895572230219841,0.0007555656135082248,0.0007555656135082248,1.2242462533234237
Validation,56,Validation_0056,73,0.03108455426990986,0.03077784962952137,0.00030670464038849016,0.00030670464038849016,0.5976859575417875
Validation,57,Validation_0057,73,0.014633188024163246,0.014847618900239468,-0.0002144308760762218,0.0002144308760762218,-0.21415494638101298
Validation,58,Validation_0058,73,0.004278453998267651,0.0038668624125421046,0.00041159158572554597,0.00041159158572554597,0.39546657598360146
Validation,59,Validation_0059,73,0.025278745219111443,0.02508586533367634,0.00019287988543510368,0.00019287988543510368,0.6962913451304493
Validation,60,Validation_0060,73,0.029167423024773598,0.02949203662574291,-0.0003246136009693139,0.0003246136009693139,-0.5859276565477309
Validation,61,Validation_0061,73,0.025065729394555092,0.024500950053334237,0.000564779341220855,0.000564779341220855,1.0747767813864229
Validation,62,Validation_0062,73,0.012097934260964394,0.012084842845797538,1.3091415166855552e-05,1.3091415166855552e-05,0.0514077093738727
Validation,63,Validation_0063,73,0.025020413100719452,0.025374581292271613,-0.0003541681915521615,0.0003541681915521615,-0.5442015475784024
Validation,64,Validation_0064,73,0.03860015794634819,0.03892544135451317,-0.00032528340816497664,0.00032528340816497664,-0.9688509891521724
Validation,65,Validation_0065,73,0.03526700288057327,0.03540821447968483,-0.00014121159911155423,0.00014121159911155423,-0.30118831796798345
Validation,66,Validation_0066,73,0.006511052139103413,0.005764315882697701,0.0007467362564057113,0.0007467362564057113,0.603161862279424
Validation,67,Validation_0067,73,0.02238434925675392,0.022169039025902747,0.0002153102308511748,0.0002153102308511748,0.5438205294989823
Validation,68,Validation_0068,73,0.03381834179162979,0.034751095622777936,-0.0009327538311481448,0.0009327538311481448,-1.086017995155877
Validation,69,Validation_0069,73,0.03459130600094795,0.03448900431394577,0.0001023016870021834,0.0001023016870021834,0.17958847230851976
Validation,70,Validation_0070,73,0.03215709328651428,0.03184767812490463,0.00030941516160964966,0.00030941516160964966,0.45469803444849216
Validation,71,Validation_0071,73,0.018971476703882217,0.019040195271372795,-6.87185674905777e-05,6.87185674905777e-05,-0.09770738644523247
Validation,72,Validation_0072,73,0.03151935711503029,0.03144628033041954,7.307678461074968e-05,7.307678461074968e-05,0.20087920425734632
Validation,73,Validation_0073,73,0.036713048815727234,0.03691612482070923,-0.0002030760049819974,0.0002030760049819974,-0.9104865659887967
Validation,74,Validation_0074,73,0.021573321893811226,0.022393527254462243,-0.0008202053606510169,0.0008202053606510169,-1.2897749954308768
Validation,75,Validation_0075,73,0.016708096489310265,0.016852616518735885,-0.00014452002942562034,0.00014452002942562034,-0.22846258722318452
Validation,76,Validation_0076,73,0.008815853856503963,0.008688789792358875,0.0001270640641450882,0.0001270640641450882,0.13483738139393345
Validation,77,Validation_0077,73,0.025365319103002548,0.026292648166418076,-0.0009273290634155273,0.0009273290634155273,-1.4773529733140338
Validation,78,Validation_0078,73,0.017378203570842743,0.01730031594634056,7.788762450218131e-05,7.788762450218131e-05,0.0963674990766383
Validation,79,Validation_0079,73,0.034404974430799484,0.034759768098592755,-0.00035479366779327115,0.00035479366779327115,-0.6213651797453277
Validation,80,Validation_0080,73,0.009565800428390503,0.009025274775922298,0.0005405256524682045,0.0005405256524682045,0.8363924116123608
Validation,81,Validation_0081,73,0.034631043672561646,0.034792707115411756,-0.00016166344285011014,0.00016166344285011014,-0.43102381563504
Validation,82,Validation_0082,73,0.034461114555597305,0.03463271036744118,-0.00017159581184387346,0.00017159581184387346,-0.684471870083836
Validation,83,Validation_0083,73,0.020151689648628235,0.020125867053866386,2.5822594761849144e-05,2.5822594761849144e-05,0.05379611932372373
Validation,84,Validation_0084,73,0.0360923670232296,0.03609190732240677,4.59700822831588e-07,4.59700822831588e-07,0.0015779150713004192
Validation,85,Validation_0085,73,0.03553127124905586,0.03569791093468666,-0.00016663968563079834,0.00016663968563079834,-0.48078435052831414
Validation,86,Validation_0086,73,0.0027671728748828173,0.002414542459882796,0.00035263041500002137,0.00035263041500002137,0.4460734302096514
Validation,87,Validation_0087,73,0.03823073208332062,0.038221660256385806,9.071826934811678e-06,9.071826934811678e-06,0.03348658317298137
Validation,88,Validation_0088,73,0.014575082808732986,0.013327951170504093,0.0012471316382288936,0.0012471316382288936,0.9829003777583435
Validation,89,Validation_0089,73,0.034989748150110245,0.03520264849066734,-0.0002129003405570984,0.0002129003405570984,-0.6359909688930866
Validation,90,Validation_0090,73,0.03601983189582825,0.036177683621644974,-0.00015785172581672668,0.00015785172581672668,-0.2988022425451428
Validation,91,Validation_0091,73,0.03797316178679466,0.03793270140886307,4.046037793159485e-05,4.046037793159485e-05,0.08329248058767005
Validation,92,Validation_0092,73,0.025137770920991898,0.025415168330073356,-0.00027739740908145835,0.00027739740908145835,-0.5906412524035435
Validation,93,Validation_0093,73,0.01100920420140028,0.011023933999240398,-1.4729797840118408e-05,1.4729797840118408e-05,-0.026465450854157104
Validation,94,Validation_0094,73,0.023669999092817307,0.023253358155488967,0.0004166409373283393,0.0004166409373283393,0.7570682350746616
Validation,95,Validation_0095,73,0.023649422451853752,0.0242240022867918,-0.0005745798349380479,0.0005745798349380479,-0.5721335728084511
Validation,96,Validation_0096,73,0.008509955368936062,0.008028856106102466,0.0004810992628335956,0.0004810992628335956,0.6460438369766365
Validation,97,Validation_0097,73,0.02861708402633667,0.029190929606556892,-0.0005738455802202225,0.0005738455802202225,-0.7788660617867498
Validation,98,Validation_0098,73,0.015187656506896019,0.015065626055002213,0.00012203045189380576,0.00012203045189380576,0.19091501621677062
Validation,99,Validation_0099,73,0.01063759345561266,0.010699798725545407,-6.220526993274723e-05,6.220526993274723e-05,-0.07493025872745679
Validation,0,Validation_0000,101,0.02764381654560566,0.027684395015239716,-4.0578469634056785e-05,4.0578469634056785e-05,-0.279815342359174
Validation,1,Validation_0001,101,0.023578330874443054,0.023150017857551573,0.0004283130168914809,0.0004283130168914809,0.537749444570155
Validation,2,Validation_0002,101,0.01734498143196106,0.017388030886650085,-4.304945468902588e-05,4.304945468902588e-05,-0.15600000621410365
Validation,3,Validation_0003,101,0.004072344861924648,0.0035905908793210984,0.00048175398260354987,0.00048175398260354987,1.3074864925222522
Validation,4,Validation_0004,101,0.0034613192547112703,0.003029663092456758,0.0004316561622545122,0.0004316561622545122,0.3950173211920086
Validation,5,Validation_0005,101,0.00762742105871439,0.0084675844758749,-0.0008401634171605107,0.0008401634171605107,-0.9676979892959839
Validation,6,Validation_0006,101,0.011108947917819023,0.011850211769342422,-0.0007412638515233994,0.0007412638515233994,-0.880515327119428
Validation,7,Validation_0007,101,0.024416878819465637,0.0243849728256464,3.190599381923745e-05,3.190599381923745e-05,0.08474823182485487
Validation,8,Validation_0008,101,0.0005962188588455319,0.0005515243334230036,4.4694525422528364e-05,4.4694525422528364e-05,0.10698724577702778
Validation,9,Validation_0009,101,0.007146886549890041,0.007669552974402904,-0.000522666424512863,0.000522666424512863,-0.751887361117108
Validation,10,Validation_0010,101,0.03372546657919884,0.033912298083305356,-0.00018683150410651883,0.00018683150410651883,-0.28673581339827037
Validation,11,Validation_0011,101,0.027016110718250275,0.027433013916015624,-0.00041690319776534895,0.00041690319776534895,-1.0592203630224604
Validation,12,Validation_0012,101,0.020597917959094048,0.020901021361351014,-0.00030310340225696633,0.00030310340225696633,-1.2412887080594757
Validation,13,Validation_0013,101,0.03204810991883278,0.03198819383978844,5.991607904434065e-05,5.991607904434065e-05,0.11622738378783426
Validation,14,Validation_0014,101,0.03940804302692413,0.03927094340324402,0.00013709962368011613,0.00013709962368011613,0.2679457856772549
Validation,15,Validation_0015,101,0.0377751886844635,0.03824126496911049,-0.0004660762846469893,0.0004660762846469893,-0.8728802005996236
Validation,16,Validation_0016,101,0.021867375820875168,0.021469100192189217,0.00039827562868595054,0.00039827562868595054,0.4106738680483765
Validation,17,Validation_0017,101,0.03513989597558975,0.035247181355953214,-0.00010728538036346158,0.00010728538036346158,-0.26969959720788395
Validation,18,Validation_0018,101,0.018525999039411545,0.017688215151429175,0.0008377838879823699,0.0008377838879823699,1.715581254552056
Validation,19,Validation_0019,101,0.0020347435493022203,0.0021753583336248995,-0.00014061478432267913,0.00014061478432267913,-0.33852095196408566
Validation,20,Validation_0020,101,0.0335475355386734,0.03422388434410095,-0.0006763488054275513,0.0006763488054275513,-1.15041559938571
Validation,21,Validation_0021,101,0.036708422005176544,0.0368468850851059,-0.0001384630799293532,0.0001384630799293532,-0.2914242177838736
Validation,22,Validation_0022,101,0.0251571424305439,0.02553204521536827,-0.00037490278482437203,0.00037490278482437203,-0.9377435298635913
Validation,23,Validation_0023,101,0.03718036785721779,0.037926293164491656,-0.0007459253072738675,0.0007459253072738675,-1.2311373266984893
Validation,24,Validation_0024,101,0.03764099255204201,0.038350339978933334,-0.0007093474268913269,0.0007093474268913269,-0.7622395069376342
Validation,25,Validation_0025,101,0.027926156297326088,0.029178912937641143,-0.0012527566403150552,0.0012527566403150552,-1.745091339153731
Validation,26,Validation_0026,101,0.012248566374182701,0.012803031131625175,-0.0005544647574424744,0.0005544647574424744,-0.9084190121666077
Validation,27,Validation_0027,101,0.03147535026073456,0.032235853374004364,-0.0007605031132698059,0.0007605031132698059,-1.548463078117732
Validation,28,Validation_0028,101,0.04052736610174179,0.04029530063271523,0.00023206546902656416,0.00023206546902656416,0.569401655866579
Validation,29,Validation_0029,101,0.036901649087667465,0.037486761808395386,-0.0005851127207279205,0.0005851127207279205,-1.4097755843186348
Validation,30,Validation_0030,101,0.03649916872382164,0.036509531736373904,-1.0363012552264128e-05,1.0363012552264128e-05,-0.037494005142892584
Validation,31,Validation_0031,101,0.02422327548265457,0.023488181829452514,0.0007350936532020576,0.0007350936532020576,1.3705033115935765
Validation,32,Validation_0032,101,0.005529456771910191,0.004982893355190754,0.0005465634167194366,0.0005465634167194366,1.1368981131354332
Validation,33,Validation_0033,101,0.002220380352810025,0.001583714020671323,0.0006366663321387023,0.0006366663321387023,0.8500081039816269
Validation,34,Validation_0034,101,0.005973757244646549,0.0063040686771273615,-0.00033031143248081225,0.00033031143248081225,-0.31043364315599314
Validation,35,Validation_0035,101,0.041238121688365936,0.040976033359766004,0.0002620883285999326,0.0002620883285999326,1.051497407159689
Validation,36,Validation_0036,101,0.017623526975512505,0.017824741452932356,-0.00020121447741985182,0.00020121447741985182,-0.4641113094685887
Validation,37,Validation_0037,101,0.02217749133706093,0.022374022379517557,-0.00019653104245662828,0.00019653104245662828,-0.3107317455885415
Validation,38,Validation_0038,101,0.020067473873496056,0.021136625111103056,-0.0010691512376070009,0.0010691512376070009,-1.5955694094328392
Validation,39,Validation_0039,101,0.0008420284138992429,1.3757811393588781e-05,0.0008282706025056541,0.0008282706025056541,1.1958551185984216
Validation,40,Validation_0040,101,0.033155933022499084,0.0332972064614296,-0.00014127343893051425,0.00014127343893051425,-0.24039204860853017
Validation,41,Validation_0041,101,0.01047481968998909,0.01001257672905922,0.00046224296092987026,0.00046224296092987026,0.6666008526435189
Validation,42,Validation_0042,101,0.03777787461876869,0.03794778361916542,-0.00016990900039672713,0.00016990900039672713,-0.6185044788553071
Validation,43,Validation_0043,101,0.010524909012019634,0.010345926694571971,0.00017898231744766305,0.00017898231744766305,0.3513306933018402
Validation,44,Validation_0044,101,0.012110619805753231,0.012356753461062908,-0.0002461336553096771,0.0002461336553096771,-1.138531591182257
Validation,45,Validation_0045,101,0.03403054550290108,0.03387839794158935,0.00015214756131172458,0.00015214756131172458,0.37666233893561
Validation,46,Validation_0046,101,0.026712501421570778,0.027379701286554335,-0.0006671998649835573,0.0006671998649835573,-1.095131411317782
Validation,47,Validation_0047,101,0.024044953286647797,0.02547423392534256,-0.0014292806386947618,0.0014292806386947618,-1.368579332020414
Validation,48,Validation_0048,101,0.027525680139660835,0.028696279972791672,-0.0011705998331308365,0.0011705998331308365,-1.2757858082253697
Validation,49,Validation_0049,101,0.03754732385277748,0.038363897055387494,-0.0008165732026100131,0.0008165732026100131,-1.4149186993947869
Validation,50,Validation_0050,101,0.03440184146165848,0.0345132552087307,-0.00011141374707222124,0.00011141374707222124,-0.21959663553024003
Validation,51,Validation_0051,101,0.019926151260733604,0.0188982006162405,0.0010279506444931044,0.0010279506444931044,1.509443966242447
Validation,52,Validation_0052,101,0.033805422484874725,0.034501857310533526,-0.000696434825658801,0.000696434825658801,-1.5591712566784093
Validation,53,Validation_0053,101,0.004040856845676899,0.003757676435634494,0.00028318041004240504,0.00028318041004240504,0.509586183381589
Validation,54,Validation_0054,101,0.005390292964875698,0.00646426435559988,-0.0010739713907241821,0.0010739713907241821,-0.9263151643158329
Validation,55,Validation_0055,101,0.008522274903953075,0.00895572230219841,-0.0004334473982453343,0.0004334473982453343,-0.7023167066202913
Validation,56,Validation_0056,101,0.030827853828668594,0.03077784962952137,5.0004199147225814e-05,5.0004199147225814e-05,0.09744491511626138
Validation,57,Validation_0057,101,0.015518497675657272,0.014847618900239468,0.0006708787754178044,0.0006708787754178044,0.6700154884723306
Validation,58,Validation_0058,101,0.004956859163939953,0.0038668624125421046,0.0010899967513978482,0.0010899967513978482,1.0472937204211699
Validation,59,Validation_0059,101,0.024616669863462448,0.02508586533367634,-0.00046919547021389077,0.00046919547021389077,-1.6937833841376062
Validation,60,Validation_0060,101,0.02921759895980358,0.02949203662574291,-0.00027443766593933036,0.00027443766593933036,-0.49536007731069026
Validation,61,Validation_0061,101,0.024166405200958252,0.024500950053334237,-0.0003345448523759849,0.0003345448523759849,-0.6366398581237268
Validation,62,Validation_0062,101,0.011741160415112972,0.012084842845797538,-0.0003436824306845658,0.0003436824306845658,-1.349581102451737
Validation,63,Validation_0063,101,0.02513078972697258,0.025374581292271613,-0.00024379156529903342,0.00024379156529903342,-0.37460096724342734
Validation,64,Validation_0064,101,0.039049748331308365,0.03892544135451317,0.00012430697679519792,0.00012430697679519792,0.37024617426985906
Validation,65,Validation_0065,101,0.03467503562569618,0.03540821447968483,-0.0007331788539886447,0.0007331788539886447,-1.563787303535077
Validation,66,Validation_0066,101,0.005476214922964573,0.005764315882697701,-0.0002881009597331284,0.0002881009597331284,-0.23270801425063092
Validation,67,Validation_0067,101,0.021497318521142006,0.022169039025902747,-0.0006717205047607408,0.0006717205047607408,-1.6966002921932986
Validation,68,Validation_0068,101,0.034885235130786896,0.034751095622777936,0.00013413950800895968,0.00013413950800895968,0.15618045693767704
Validation,69,Validation_0069,101,0.0342787429690361,0.03448900431394577,-0.00021026134490966658,0.00021026134490966658,-0.3691093942278378
Validation,70,Validation_0070,101,0.03208232671022415,0.03184767812490463,0.00023464858531951904,0.00023464858531951904,0.3448255411139399
Validation,71,Validation_0071,101,0.019409243017435074,0.019040195271372795,0.00036904774606227875,0.00036904774606227875,0.524729953752212
Validation,72,Validation_0072,101,0.03121950849890709,0.03144628033041954,-0.00022677183151244978,0.00022677183151244978,-0.6233682188515574
Validation,73,Validation_0073,101,0.036721371114254,0.03691612482070923,-0.0001947537064552335,0.0001947537064552335,-0.8731737332519176
Validation,74,Validation_0074,101,0.022128399461507797,0.022393527254462243,-0.0002651277929544456,0.0002651277929544456,-0.41691412218398616
Validation,75,Validation_0075,101,0.01621422730386257,0.016852616518735885,-0.0006383892148733132,0.0006383892148733132,-1.009189191733439
Validation,76,Validation_0076,101,0.009725804440677166,0.008688789792358875,0.0010370146483182907,0.0010370146483182907,1.1004554323614741
Validation,77,Validation_0077,101,0.026033958420157433,0.026292648166418076,-0.000258689746260643,0.000258689746260643,-0.41212562064687974
Validation,78,Validation_0078,101,0.0174564179033041,0.01730031594634056,0.00015610195696353843,0.00015610195696353843,0.19313922191995886
Validation,79,Validation_0079,101,0.034540046006441116,0.034759768098592755,-0.00021972209215163907,0.00021972209215163907,-0.3848086075858989
Validation,80,Validation_0080,101,0.008757495321333408,0.009025274775922298,-0.0002677794545888901,0.0002677794545888901,-0.4143535145485422
Validation,81,Validation_0081,101,0.03441614285111427,0.034792707115411756,-0.0003765642642974826,0.0003765642642974826,-1.00398805795439
Validation,82,Validation_0082,101,0.034637708216905594,0.03463271036744118,4.997849464415116e-06,4.997849464415116e-06,0.019935727641291204
Validation,83,Validation_0083,101,0.019594281911849976,0.020125867053866386,-0.0005315851420164101,0.0005315851420164101,-1.1074494253723708
Validation,84,Validation_0084,101,0.03563367947936058,0.03609190732240677,-0.00045822784304618697,0.00045822784304618697,-1.5728590938305755
Validation,85,Validation_0085,101,0.03539404645562172,0.03569791093468666,-0.0003038644790649414,0.0003038644790649414,-0.8767016432060613
Validation,86,Validation_0086,101,0.0030985113698989153,0.002414542459882796,0.0006839689100161194,0.0006839689100161194,0.8652128258636688
Validation,87,Validation_0087,101,0.03803817927837372,0.038221660256385806,-0.00018348097801208774,0.00018348097801208774,-0.6772782456072383
Validation,88,Validation_0088,101,0.014557908289134502,0.013327951170504093,0.0012299571186304096,0.0012299571186304096,0.9693646440124326
Validation,89,Validation_0089,101,0.03523634746670723,0.03520264849066734,3.3698976039886475e-05,3.3698976039886475e-05,0.10066796683476573
Validation,90,Validation_0090,101,0.03541853278875351,0.036177683621644974,-0.0007591508328914642,0.0007591508328914642,-1.4370192668108663
Validation,91,Validation_0091,101,0.03713162988424301,0.03793270140886307,-0.0008010715246200562,0.0008010715246200562,-1.6491006220099638
Validation,92,Validation_0092,101,0.024803180247545242,0.025415168330073356,-0.0006119880825281136,0.0006119880825281136,-1.303059782416003
Validation,93,Validation_0093,101,0.010685345157980919,0.011023933999240398,-0.0003385888412594795,0.0003385888412594795,-0.6083522961674757
Validation,94,Validation_0094,101,0.02335294894874096,0.023253358155488967,9.959079325199197e-05,9.959079325199197e-05,0.18096403718858156
Validation,95,Validation_0095,101,0.023775437846779823,0.0242240022867918,-0.00044856444001197676,0.00044856444001197676,-0.4466546859002554
Validation,96,Validation_0096,101,0.007241775281727314,0.008028856106102466,-0.0007870808243751522,0.0007870808243751522,-1.0569309809271843
Validation,97,Validation_0097,101,0.02939319610595703,0.029190929606556892,0.00020226649940013885,0.00020226649940013885,0.27453119314558494
Validation,98,Validation_0098,101,0.01576746068894863,0.015065626055002213,0.0007018346339464181,0.0007018346339464181,1.0980109344999731
Validation,99,Validation_0099,101,0.011561435647308826,0.010699798725545407,0.0008616369217634198,0.0008616369217634198,1.037897231965458
Validation,0,Validation_0000,202,0.027727873995900154,0.027684395015239716,4.3478980660437844e-05,4.3478980660437844e-05,0.29981628111271946
Validation,1,Validation_0001,202,0.023209262639284134,0.023150017857551573,5.924478173256059e-05,5.924478173256059e-05,0.07438216260991297
Validation,2,Validation_0002,202,0.017104288563132286,0.017388030886650085,-0.0002837423235177994,0.0002837423235177994,-1.0282082444882767
Validation,3,Validation_0003,202,0.003857488976791501,0.0035905908793210984,0.00026689809747040263,0.00026689809747040263,0.724364862406573
Validation,4,Validation_0004,202,0.003332198830321431,0.003029663092456758,0.00030253573786467305,0.00030253573786467305,0.27685659834432635
Validation,5,Validation_0005,202,0.009118068031966686,0.0084675844758749,0.0006504835560917858,0.0006504835560917858,0.7492252298100999
Validation,6,Validation_0006,202,0.01231392752379179,0.011850211769342422,0.0004637157544493675,0.0004637157544493675,0.5508279250098144
Validation,7,Validation_0007,202,0.024954939261078835,0.0243849728256464,0.0005699664354324348,0.0005699664354324348,1.5139364683663257
Validation,8,Validation_0008,202,0.001246403087861836,0.0005515243334230036,0.0006948787544388324,0.0006948787544388324,1.66336175143521
Validation,9,Validation_0009,202,0.008752644993364811,0.007669552974402904,0.0010830920189619066,0.0010830920189619066,1.5580935789844808
Validation,10,Validation_0010,202,0.03481678292155266,0.033912298083305356,0.000904484838247302,0.000904484838247302,1.3881395273325003
Validation,11,Validation_0011,202,0.027135076001286507,0.027433013916015624,-0.00029793791472911696,0.00029793791472911696,-0.7569668639844619
Validation,12,Validation_0012,202,0.020684709772467613,0.020901021361351014,-0.00021631158888340066,0.00021631158888340066,-0.8858532458033395
Validation,13,Validation_0013,202,0.031153086572885513,0.03198819383978844,-0.000835107266902925,0.000835107266902925,-1.6199713726678446
Validation,14,Validation_0014,202,0.0401093028485775,0.03927094340324402,0.0008383594453334822,0.0008383594453334822,1.6384791892934045
Validation,15,Validation_0015,202,0.03854808956384659,0.03824126496911049,0.00030682459473609786,0.00030682459473609786,0.5746293528000327
Validation,16,Validation_0016,202,0.02178019843995571,0.021469100192189217,0.00031109824776649406,0.00031109824776649406,0.3207826729816801
Validation,17,Validation_0017,202,0.03536399453878403,0.035247181355953214,0.00011681318283081332,0.00011681318283081332,0.293651085090162
Validation,18,Validation_0018,202,0.017611386254429817,0.017688215151429175,-7.682889699935774e-05,7.682889699935774e-05,-0.15732722649684394
Validation,19,Validation_0019,202,0.0028226946014910936,0.0021753583336248995,0.0006473362678661942,0.0006473362678661942,1.5584199818994338
Validation,20,Validation_0020,202,0.03450814634561539,0.03422388434410095,0.0002842620015144348,0.0002842620015144348,0.4835070872167595
Validation,21,Validation_0021,202,0.037692923098802567,0.0368468850851059,0.0008460380136966691,0.0008460380136966691,1.780662155448023
Validation,22,Validation_0022,202,0.0252740066498518,0.02553204521536827,-0.00025803856551647256,0.00025803856551647256,-0.6454313092971831
Validation,23,Validation_0023,202,0.037702616304159164,0.037926293164491656,-0.0002236768603324918,0.0002236768603324918,-0.3691749417652487
Validation,24,Validation_0024,202,0.038908109068870544,0.038350339978933334,0.0005577690899372101,0.0005577690899372101,0.5993588190796753
Validation,25,Validation_0025,202,0.02937428094446659,0.029178912937641143,0.00019536800682544778,0.00019536800682544778,0.2721478423559378
Validation,26,Validation_0026,202,0.01317431777715683,0.012803031131625175,0.00037128664553165436,0.00037128664553165436,0.6083052948581895
Validation,27,Validation_0027,202,0.03281025588512421,0.032235853374004364,0.0005744025111198425,0.0005744025111198425,1.1695429840162095
Validation,28,Validation_0028,202,0.04082249477505684,0.04029530063271523,0.0005271941423416124,0.0005271941423416124,1.293536771634531
Validation,29,Validation_0029,202,0.038052745163440704,0.037486761808395386,0.0005659833550453186,0.0005659833550453186,1.363685127339192
Validation,30,Validation_0030,202,0.036741022020578384,0.036509531736373904,0.00023149028420448026,0.00023149028420448026,0.8375458258608532
Validation,31,Validation_0031,202,0.02296389825642109,0.023488181829452514,-0.0005242835730314248,0.0005242835730314248,-0.9774705167481226
Validation,32,Validation_0032,202,0.005030638538300991,0.004982893355190754,4.774518311023712e-05,4.774518311023712e-05,0.09931401723726822
Validation,33,Validation_0033,202,0.0021292001474648714,0.001583714020671323,0.0005454861267935485,0.0005454861267935485,0.7282741445216742
Validation,34,Validation_0034,202,0.00664347130805254,0.0063040686771273615,0.00033940263092517835,0.00033940263092517835,0.31897774298487996
Validation,35,Validation_0035,202,0.04116770252585411,0.040976033359766004,0.00019166916608810702,0.00019166916608810702,0.768975987029726
Validation,36,Validation_0036,202,0.018040509894490242,0.017824741452932356,0.0002157684415578856,0.0002157684415578856,0.49768075954333424
Validation,37,Validation_0037,202,0.022227419540286064,0.022374022379517557,-0.00014660283923149248,0.00014660283923149248,-0.2317911489870164
